Crystal Martin	35	12	Quality Ref | Fabric Construction inc Warp or Weft | Minimum Usable Width | Composition | Price Valid Date From | Price Valid Date To | Solid Price in US | Solid Price in US | Solid Price in US | Solid Price in US | Print Prices | Print Prices | Print Prices | Marl / Yarn Dye Stripe | Delivery Terms | Minimums | Minimums | Minimums | Lead Times | Lead Times | Lead Times
Crystal Martin	36	11	Supplier | Supplier Country of Origin | Quality Ref | Fabric Construction inc Warp or Weft | Minimum Usable Width | Composition | Weight (gsm) | Fabric Finish (if Applicable) | ECP Number | ECP Expiration Date | Price Valid Date From | Price Valid Date To | White | Medium Colours | Black/ Dark Colours | Neon | Pigment Print | Print (Reactive - Acid - Disperse) | Discharge Print | Marl / Yarn Dye Stripe | Delivery Terms | Order Qty (MOQ) | Colour Qty (MCQ) | Print Qty (MPQ) | Yarn (Weeks) | Greige (Weeks) | Dye/Finish (Weeks) | Comments
Crystal Martin	38	3	Eschler THAI KNIT Co. Ltd | Thailand | 257335AA/26 | WRAP KNIT | 160 ( full width) as band 26.1 cm | 64% PA 36% EL | 256 - 278 gsm | wicking | 2/8/2024 | 2/2/2025 | 1.65 | 1.65 | 1.65 | TBA | NA | NA | NA | NA | FOB | 5000 ( full ) 15.000 ( band) | 500 (full ) 1.500 ( band) | 8 | 4 | 6 | 1.90 for recycle fabric price
Crystal Martin	39	3	Eschler THAI KNIT Co. Ltd | Thailand | 257270AA/26 | WRAP KNIT | 148 ( min full width) as band 40 cm | 62% PA, 38% EL | 252 - 278 gsm | wicking | 2/8/2024 | 2/2/2025 | 2.45 | 2.45 | 2.45 | TBA | NA | NA | NA | NA | FOB | 5000 ( full ) 15.000 ( band) | 500 (full ) 1.500 ( band) | 8 | 4 | 6 | 2.75 for recycle fabric price
Crystal Martin	41	4	( 7.08 for 140 min usable width) | ( 7.08 for 140 min usable width) | ( 7.08 for 140 min usable width) | (8.18 for 140 min usable width)
Crystal Martin	56	12	Quality Ref | Fabric Construction inc Warp or Weft | Minimum Usable Width | Composition | Price Valid Date From | Price Valid Date To | Solid Price | Solid Price | Solid Price | Solid Price | Print Prices | Print Prices | Print Prices | Marl / Yarn Dye Stripe | Delivery Terms | Minimums | Minimums | Minimums | Lead Times | Lead Times | Lead Times
Crystal Martin	57	11	Supplier | Supplier Country of Origin | Quality Ref | Fabric Construction inc Warp or Weft | Minimum Usable Width | Composition | Weight (gsm) | Fabric Finish (if Applicable) | ECP Number | ECP Expiration Date | Price Valid Date From | Price Valid Date To | White | Medium Colours | Black/ Dark Colours | Neon | Pigment Print | Print (Reactive - Acid - Disperse) | Discharge Print | Marl / Yarn Dye Stripe | Delivery Terms | Order Qty (MOQ) | Colour Qty (MCQ) | Print Qty (MPQ) | Yarn (Weeks) | Greige (Weeks) | Dye/Finish (Weeks) | Comments
ETAM	7	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
ETAM	18	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
ETAM	24	8	MOQ | Qty per color | Article | Fabric name | Composition | Useable Width | Weight | All colors
ETAM	32	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
ETAM	40	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
ETAM	52	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors
ETAM	65	3	Price : FOB Bangkok USD/meter | Price : FOB Bangkok USD/meter | Price : FOB Bangkok USD/meter
ETAM	66	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors
ETAM	73	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors
ETAM	81	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors
ETAM	88	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors
ETAM	96	10	Date | MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors
ETAM	124	10	Date | MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors
LIVY (ETAM)	4	11	Date | Article | Fabric name | Composition | Full Width | Useable Width | Weight | MOQ | Qty per color | All colors | All colors | Valid
LIVY (ETAM)	5	4	( CM. ) | ( CM. ) | ( G/M2) | ( METER ) | ( METER ) | USD/Meter | USD/Meter | price
Shenzhen Fidele Garments 	4	12	Date | Article | Fabric name | Composition | Full Width | Useable Width | Weight | MOQ | Qty per color | All colors | All colors | All colors | Valid
Shenzhen Fidele Garments 	5	5	( CM. ) | ( CM. ) | ( G/M2) | ( METER ) | ( METER ) | USD/Meter | USD/Meter | USD/Meter | price
ZHOUNGSHAN (ETAM)	3	12	Date | MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors | add | All colors | Valid price
Delta Bogart	6	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Delta Bogart	21	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors
DANA CO price Mary Yu	6	7	Customer | Article | Composition | Width cm (Full) | Usable Width | Weight | MOQ | MCQ | Price
Fidelity	24	6	Qty per color | Article | Fabric name | Composition | Width | Weight | Black and white
Fidelity	30	6	Qty per color | Article | Fabric name | Composition | Width | Weight | Black and white
Forster_FRSZ & SED	6	5	Date | QTY PER ORDER | ARTICLE | FR ART. | COMPOSTION | TYPE | Term | USD Price
Forster_FRSZ & SED	10	5	Date | QTY PER ORDER | ARTICLE | FR ART. | COMPOSTION | TYPE | Term | USD Price
Forster_FRSZ & SED	14	5	Date | QTY PER ORDER | ARTICLE | FR ART. | COMPOSTION | TYPE | Term | USD Price
Forster_FRSZ & SED	18	5	Date | QTY PER ORDER | ARTICLE | FR ART. | COMPOSTION | TYPE | Term | USD Price
Forster_FRSZ & SED	23	5	Date | MOQ | Article | FR ART. | Composition | TYPE | Term | USD Price
Forster_FRSZ & SED	28	9	Date | MOQ | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD
Forster_FRSZ & SED	29	9	Date | MOQ | Article | Fabric name | Composition | Full Width | Useable Width | Weight | USD/ m
Forster_FRSZ & SED	35	9	Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | 16th March 2022 PFD/PFE | July 2023 PFD/PFE
Forster_FRSZ & SED	41	9	Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | 1st December 2021 PFD/PFE | July 2023 PFD/PFE
Forster_FRSZ & SED	51	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFD/PFD
Forster_FRSZ & SED	57	10	Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | February 2022 PFD/PFE | June 2023 PFD/PFE | June 2023  All Colors
Forster_FRSZ & SED	65	12	Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFD/PFE | June 2023 PFD/PFE | PFD/PFE 2024 | PFD/PFE 2025 | Remark
Forster_FRSZ & SED	73	5	Date | MOQ | Article | FR ART. | Composition | TYPE | Term | USD Price
Forster_FRSZ & SED	77	9	Date | MOQ | Article | Fabric name | Composition | Full Width | Useable Width | Weight | FOB BKK USD Price per meter
Forster_FRSZ & SED	78	9	Date | MOQ | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFD/PFE
Forster_FRSZ & SED	83	9	Date | MOQ | Article | Fabric name | Composition | Full Width | Useable Width | Weight | FOB BKK USD Price per meter
Forster_FRSZ & SED	84	9	Date | MOQ | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFD/PFE
Forster_FRSZ & SED	89	9	Date | MOQ | Article | Fabric name | Composition | Full Width | Useable Width | Weight | FOB BKK USD Price per meter
Forster_FRSZ & SED	90	9	Date | MOQ | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFD/PFE
Forster_FRSZ & SED	98	9	Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Forster_FRSZ & SED	99	9	Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | USD/ m | USD/ m
Forster_FRSZ & SED	106	9	Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Forster_FRSZ & SED	107	9	Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | USD/ m | USD/ m
Forster_FRSZ & SED	115	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFD/PFD
Forster_FRSZ & SED	122	5	Date | MOQ kg. | Article | FR ART. | Composition | TYPE | Term | USD Price
Forster_FRSZ & SED	129	5	Date | MOQ kg. | Article | FR ART. | Composition | TYPE | Term | USD Price
Gamma 28	65	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD
Gamma 28	72	6	MOQ | Qty per color | Article | PFD/PFE | All colors | Remarks
Gamma 28	78	10	DATE | MOQ | QTY per color | Article | COMPOSITION | WEIGHT (G/M2) | Full width | Usable width (cm.) | Price (THB/m) | Remark
Gamma 28	83	11	Date | MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Gemma Knits	5	8	MOQ | Article | Fabric name | Composition | Full Width | Useable Width | Weight | Greige price
GLAMORISE	2	12	ACTIVE | DATE | Article | GLAMORISE # | Fabric name | Composition | Full Width | Usable Width | Weight (g/m2) | PFD | MOQ | Qty per color | All colors 
 USD/YARD | Remarks
GLAMORISE	54	4	8/9/2023 | 257209 | 2217 (15 denier monofilament) | Nylon (15/1 SD): 100% | Width (+/-5%): 155 cm | Weight : 21-31 g/m2 | MOQ = 10,000 yds | MCQ = 450 yds/ colour | Price: USD 1.40/ yd (FOB Bangkok)
Gainway	2	3	FOB Bangkok USD/M. | FOB Bangkok USD/M. | (quote same price as P.H.Garment)
Gainway	4	6	Article | compositon | Full width(CM) | Usable withd(CM) | weight(g/m2) | MOQ(M) | MCQ(M) | Price/M.
GSI Creos Thailand	3	11	Date | MOQ | QTY per color | Article | Yield | greige (THB/KG) | greige (USD/KG) | PFE/PFD (THB/m) | PFE/PFD (USD/yard | All Colors (THB/m) | All Colors (USD/m) | Remark
VIVIENNE AUSTRALIA	5	6	Article | compositon | Full width(CM) | Usable withd(CM) | weight(gsm) | MOQ(M) | MCQ(M) | Price/M.
VIVIENNE AUSTRALIA	28	7	Article | compositon | Full width(CM) | Usable Width | weight(gsm) | MOQ(M) | MCQ(M) | Price/M.
VIVIENNE AUSTRALIA	33	7	Article | compositon | Full width(CM) | Usable Width | weight(gsm) | MOQ(M) | MCQ(M) | Price/M.
VIVIENNE AUSTRALIA	42	3	Price : FOB Bangkok USD/meter | Price : FOB Bangkok USD/meter | Price : FOB Bangkok USD/meter
VIVIENNE AUSTRALIA	43	9	Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors FOB/meters | MOQ | MCQ | Remarks
Hanes Global	4	7	HBI SUPPLIER | Suplier code | HBI Code | Piplay Code | PRICE of  REF | PRICE of  REF in    linear meter | PRICE of  REF per square meter | Currency | Width in inch | Width in centimeter (for fabric) | Incoterm | UOM | MOQ | MCQ | Multiples | Lead Time | Quantity considered to calculate the price | Standard reference / Specific development | standard yarn / Specific Yarn | Oekotex | Fiber contents | Weight/m² | Customs code | Available yardage | Monthly production capacity | MOLDABLE | PA6 or PA6.6 | CLEAN CUT | LAMINATION / GLUDING
Hanes Global	5	7	HBI SUPPLIER | Suplier code | HBI Code | Piplay Code | based on Incoterm validated | based on Incoterm validated | based on Incoterm validated | Currency | Width in inch | Width in centimeter (for fabric) | Incoterm | UOM | MOQ | MCQ | Multiples | Lead Time | Quantity considered to calculate the price | Standard reference / Specific development | standard yarn / Specific Yarn | Oekotex | Fiber contents | Weight/m² | Customs code | Available yardage | Monthly production capacity | MOLDABLE | PA6 or PA6.6 | CLEAN CUT | LAMINATION / GLUDING
Hanes Global	10	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD  USD/ m | All colors  USD/ m
Hanes Global	18	7	MOQ | Qty per color | Article | Composition | Full Width | Weight | All colors
Hanes Global	19	7	MOQ | Qty per color | Article | Composition | Full Width | Weight | USD/ m
Hanes Global	27	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors  USD/ m
Hanes Global	33	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors
Hanes Global	53	9	Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors (Solid Dyed) Price/ meter | Certification cost /meter | Total   Price/ meter
Hanes Global	54	9	Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors (Solid Dyed) Price/ meter | Certification cost /meter | Total   Price/ meter
Hanes Global	55	9	Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors (Solid Dyed) Price/ meter | Certification cost /meter | Total   Price/ meter
Hanes Global	56	4	200-600m. | 255797AB/11 | ALOE-AB TM FINE | 100% ORGANIC COTTON | 185 - 195 cm. | 180 - 190 cm. | 142 - 158 g/m2 | USD 4.30/ m | USD 1.15/m | USD 5.45/m
Hanes Global	57	3	601-2,000m. | USD 4.00/ m | USD 1.15/m | USD 5.15/m
Hanes Global	58	3	601-2,000m. | USD 4.00/ m | USD 1.15/m | USD 5.15/m
Hanes Global	59	3	2,001-5,000m. | USD 3.90/ m | USD 1.15/m | USD 5.05/m
Hanes Global	63	7	Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | Pigment Printed Prairie (1 colour) Price/ meter | Pigment Printed Prairie (1 colour) Including Certification | Pigment Printed Tropical Vert (4 colour) Price/ meter | Pigment Printed Tropical Vert (4 colour) Including Certification
Hanes Global	64	7	Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | Pigment Printed Prairie (1 colour) Price/ meter | Pigment Printed Prairie (1 colour) Including Certification | Pigment Printed Tropical Vert (4 colour) Price/ meter | Pigment Printed Tropical Vert (4 colour) Including Certification
Hanes Global	65	7	Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | Pigment Printed Prairie (1 colour) Price/ meter | Pigment Printed Prairie (1 colour) Including Certification | Pigment Printed Tropical Vert (4 colour) Price/ meter | Pigment Printed Tropical Vert (4 colour) Including Certification
Hanes Global	71	9	MOQ | Qty. per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors  USD/ m
Hanes Global	77	9	MOQ | Qty. per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors  USD/ m
Hanes Global	83	6	Matl Code | ETH article | Description | Target Price | Width (CM) | Remarks | Our Quotation USD/ M | Dulce (HGSCPI) Remarks | Status 16/1/20
Hanes Global	84	6	Matl Code | ETH article | Description | Target Price | Width (CM) | Remarks | Our Quotation USD/ M | Dulce (HGSCPI) Remarks | Status 16/1/20
Hanes Global	115	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFD/PFE | All colors | by K. Sivy 29/9/21
Hanes Global	123	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFD/PFE | All colors | by K. Sivy 29/9/21
Hanes Global	130	9	MOQ | Qty per color | Article | Fabric name | Composition | Useable Width | Weight | All colors | New Price from December 2021
Hanes Global	136	5	2/11/2021 | TR2834 | 254555 | 60 | 32 G/M2 | Polyester Tulle | 100% Polyester | yard | 200-600m.= USD 2.73/ M | 220-656 yd = USD 2.50/ yd | 220-656 yd = USD 2.50/ yd | 220-656 yd = USD 2.50/ yd | 3280 yd | 220 yd
Hanes Global	137	4	601-2,000m.= USD 2.30/ M | 657 -2,187 yd = USD 2.10/ yd | 657 -2,187 yd = USD 2.10/ yd | 657 -2,187 yd = USD 2.10/ yd
Hanes Global	138	4	2,001-5,000m.= USD 2.10/ M | 2,188-5,468 yd = USD 1.92/ yd | 2,188-5,468 yd = USD 1.92/ yd | 2,188-5,468 yd = USD 1.92/ yd
Hanes Global	140	3	Référence | Cost offer USD/meter | MOQ | MCQ | Usual UOM (meter, yard, unit, pair,…) | Currency | Incoterm | Origin | Usable WIDTH
Hanes Global	148	8	MOQ | Qty per color | Article | Fabric name | Composition | Useable Width | Weight | All colors
Hanes Global	163	8	MOQ | Qty per color | Article | Fabric name | Composition | Useable Width | Weight | All colors
 Hanes Thailand-GMK fabric	4	10	MOQ | QTY per color | Article | composition | weight | width | Yield | greige (THB/KG) | All Colors (THB/m) | All Colors (USD/m) | Valid | Remark
Hop Lun	2	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Hop Lun	8	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Hop Lun	35	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Hop Lun	41	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Hop Lun	47	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Hop Lun	76	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Hop Lun	82	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Hop Lun	88	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Hop Lun	108	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Hop Lun	115	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Hop Lun	123	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Hop Lun	138	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Hop Lun	149	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Hop Lun	168	3	Cennter Price : FOB Thailand USD/meter | Cennter Price : FOB Thailand USD/meter | Cennter Price : FOB Thailand USD/meter
Hop Lun	169	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Hop Lun	175	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Hop Lun	181	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Hop Lun	187	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Hop Lun	191	7	CUSTOMER | Article | Composition | Width(CM)full | Usable width(CM) | Weight(gms2) | MOQ(M.) | MCQ/color(M.) | Price All color(USD/M.)
Hop Lun	241	3	Price : FOB Thailand USD/meter | Price : FOB Thailand USD/meter | Price : FOB Thailand USD/meter
Hop Lun	242	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Hop Lun	255	7	Customer | Article | Composition | Width cm (CUT WIDTH) | Usable Width | Weight | MOQ | MCQ | Price for all colours ( FOB Bkk)
Hop Lun	265	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Hop Lun	284	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Hop Lun	302	10	Date | MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors
Hop Lun (PH Garment)	6	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Hop Lun (PH Garment)	38	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Hop Lun (PH Garment)	53	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Hop Lun (PH Garment)	65	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Hop Lun (PH Garment)	90	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors
Hop Lun (PH Garment)	91	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | USD/ m
Hop Lun (PH Garment)	100	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors
Hop Lun (PH Garment)	127	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All Colors
Hop Lun (PH Garment)	142	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors
Hop Lun (PH Garment)	151	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors
Hop Lun (PH Garment)	161	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors
Hop Lun (PH Garment)	173	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors
Hop Lun (PH Garment)	187	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Hop Lun (PH Garment)	209	5	UPDATED : 26.11.21 by K.Sivy @ Asoke office | USD per meter / FOB | USD per meter / FOB | USD per meter / FOB | USD per meter / FOB | USD per meter / FOB
Hop Lun (PH Garment)	210	4	Qty | Article | PFE/PFD | All colors
Hop Lun (PH Garment)	217	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Hop Lun (PH Garment)	218	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | USD/ m | USD/m
Hop Lun (PH Garment)	223	3	Price are valid until 30th May 2023 | Price are valid until 30th May 2023 | Price are valid until 30th May 2023
Hop Lun (PH Garment)	225	3	PH Garment Price : Rouge Gorge | PH Garment Price : Rouge Gorge | PH Garment Price : Rouge Gorge
Hop Lun (PH Garment)	228	3	Price: FOB Bangkok USD/meter | Price: FOB Bangkok USD/meter | Price: FOB Bangkok USD/meter
Hop Lun (PH Garment)	229	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Hop Lun (PH Garment)	244	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Hop Lun (PH Garment)	254	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors
Hop Lun (PH Garment)	259	7	CUSTOMER | Article | Composition | Width(CM)full | Usable width(CM) | Weight(gms2) | MOQ(M.) | MCQ/color(M.) | Price All color(USD/M.)
Hop Lun (PH Garment)	265	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors
Hop Lun (PH Garment)	275	3	Price : FOB Bangkok USD/meter | Price : FOB Bangkok USD/meter | Price : FOB Bangkok USD/meter
Hop Lun (PH Garment)	276	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Hop Lun (PH Garment)	286	3	Price Valid on 31th March 2025 | Price Valid on 31th March 2025 | Price Valid on 31th March 2025
Hop Lun (PH Garment)	288	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Impact Auto	1	3	Center Price : THB/meter in year 2022 | Center Price : THB/meter in year 2022 | Center Price : THB/meter in year 2022
Impact Auto	2	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Impact Auto	8	3	Price : THB/meter exclude VAT 7% | Price : THB/meter exclude VAT 7% | Price : THB/meter exclude VAT 7%
Impact Auto	10	10	Date | MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors
Impact Auto	16	3	Center Price : THB/meter in year 2023 | Center Price : THB/meter in year 2023 | Center Price : THB/meter in year 2023
Impact Auto	17	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Impact Auto	25	10	Date | MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors
Infinity Asia	2	12	ESCHLER PRICE | ESCHLER PRICE | ESCHLER PRICE | ESCHLER PRICE | ESCHLER PRICE | ESCHLER PRICE | ESCHLER PRICE | ESCHLER PRICE | ESCHLER PRICE | ESCHLER PRICE | ESCHLER PRICE | ESCHLER PRICE
Infinity Asia	3	13	Date | MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors | PFE/PFD | All colors
Infinity Asia	4	3	CM. | CM. | G/M2 | US$ | US$ | THB | THB
Intimate, Univeral 	3	3	Article | Qty per color | FOB BKK Current price/meter
Inter-Spitzen	2	8	OC-2400857 | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFD/PFE | All colors
Inter-Spitzen	38	9	Date | MOQ | QTY per color | Article | Yield | greige (THB/KG) | greige (USD/KG) | PFE/PFD (THB/m) | PFE/PFD (USD/yard | Remark
Inter-Spitzen	54	3	updated 31.03.2021 | New price | 10,000 m | 255603 | 2.00 | FOB BKK USD 2.00 /m  (shipment :1 time)
Inter-Spitzen	63	8	MOQ | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD
Inter-Spitzen	64	8	MOQ | Article | Fabric name | Composition | Full Width | Useable Width | Weight | USD/ m
Inter-Spitzen	80	9	MOQ | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Inter-Spitzen	81	9	MOQ | Article | Fabric name | Composition | Full Width | Useable Width | Weight | USD/ m | USD/m
Inter-Spitzen	91	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD
Inter-Spitzen	92	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | USD/ m
Inter-Spitzen	103	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Inter-Spitzen	115	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Inter-Spitzen	116	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | USD/m | USD/ m
Inter-Spitzen	127	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFD
Inter-Spitzen	160	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | February 2022 PFD/PFE | June 2023 PFD/PFE
Inter-Spitzen	173	8	Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFD/PFE
Inter-Spitzen	177	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFD/PFE | All Colors
Inter-Spitzen	182	8	Qty per color | Article | Fabric name | Composition | Useable Width | Weight | PFD/PFE | All colors
Inter-Spitzen	191	9	MOQ | Qty per color | Article | Fabric name | Composition | Useable Width | Weight | PFD/PFE | All colors
Inter-Spitzen	200	10	Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFD/PFE | June 2023 PFD/PFE | PFD/PFE 2024
Inter-Spitzen	208	3	Price: FOB Bangkok USD/meter | Price: FOB Bangkok USD/meter | Price: FOB Bangkok USD/meter
Inter-Spitzen	209	9	Date | MOQ | MCO | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFD/PFE
